net,length_um
_07833_,36.83
_07681_,36.82
rv151.soc.rf.mem\[14\]\[8\],36.81
_07181_,36.79
net125,36.78
_07149_,36.76
_08336_,36.735
rv151.soc.rf.mem\[17\]\[29\],36.72
rv151.soc.rf.mem\[18\]\[31\],36.72
rv151.soc.ir_cntr\[6\],36.68
_05546_,36.66
rv151.soc.ir_cntr\[27\],36.66
rv151.soc.rf.mem\[9\]\[5\],36.63
rv151.soc.uart.uareceive.clock_counter\[15\],36.63
rv151.soc.rf.mem\[15\]\[8\],36.625
_03996_,36.62
_07258_,36.62
rv151.soc.core.ctl.ctl_ifv,36.61
rv151.soc.rf.mem\[19\]\[8\],36.6
_07208_,36.595
_07339_,36.58
rv151.soc.rf.mem\[17\]\[8\],36.58
_01952_,36.575
rv151.soc.rf.mem\[15\]\[11\],36.57
rv151.soc.uart.uareceive.clock_counter\[7\],36.545
_04389_,36.52
rv151.soc.rf.mem\[29\]\[2\],36.515
_05194_,36.5
_00910_,36.475
_07899_,36.475
_06984_,36.47
_05626_,36.46
rv151.soc.rf.mem\[28\]\[0\],36.45
_08086_,36.435
_04434_,36.42
rv151.soc.rf.mem\[9\]\[8\],36.41
_04530_,36.395
rv151.soc.rf.mem\[7\]\[0\],36.385
_06523_,36.38
rv151.soc.rf.mem\[5\]\[18\],36.375
_07986_,36.36
_02909_,36.355
_03010_,36.355
rv151.soc.core.mi_ad\[23\],36.355
_03337_,36.335
rv151.soc.rf.mem\[29\]\[12\],36.295
_06701_,36.29
rv151.soc.rf.mem\[29\]\[30\],36.28
_01631_,36.27
rv151.soc.cc_cntr\[19\],36.255
_04426_,36.24
rv151.soc.rf.mem\[23\]\[20\],36.24
_07156_,36.22
_07215_,36.215
_07146_,36.21
_02070_,36.18
_05636_,36.18
rv151.soc.rf.mem\[29\]\[15\],36.175
_00187_,36.16
rv151.soc.rf.mem\[25\]\[31\],36.13
_00805_,36.12
_06205_,36.12
_08184_,36.115
rv151.soc.rf.mem\[5\]\[22\],36.115
_04804_,36.075
_08243_,36.07
net39,36.01
_02610_,35.98
_03392_,35.98
_05493_,35.98
rv151.soc.core.pc_a4\[18\],35.98
rv151.soc.rf.mem\[0\]\[9\],35.98
rv151.soc.rf.mem\[12\]\[10\],35.975
_04495_,35.955
rv151.soc.ir_cntr\[24\],35.945
_03283_,35.94
rv151.soc.rf.mem\[16\]\[22\],35.915
_03322_,35.875
_06407_,35.875
net45,35.87
rv151.soc.core.pf_pcr\[8\],35.855
rv151.soc.rf.mem\[13\]\[5\],35.855
rv151.soc.rf.mem\[1\]\[8\],35.855
rv151.soc.rf.mem\[9\]\[10\],35.85
rv151.soc.rf.mem\[21\]\[26\],35.825
_04072_,35.815
rv151.soc.bspi.o2b.wdt\[4\],35.815
rv151.soc.rf.mem\[6\]\[29\],35.815
rv151.soc.rf.mem\[22\]\[27\],35.81
_04935_,35.8
rv151.soc.rf.mem\[31\]\[2\],35.8
net697,35.8
rv151.soc.rf.mem\[18\]\[9\],35.775
rv151.soc.rf.mem\[4\]\[30\],35.77
_04469_,35.76
_07184_,35.76
_06856_,35.73
_07290_,35.72
rv151.soc.rf.mem\[12\]\[11\],35.71
rv151.soc.rf.mem\[21\]\[16\],35.71
_07027_,35.695
_08285_,35.69
_02041_,35.68
clknet_leaf_193_rv151.mxck,35.68
_06169_,35.675
rv151.soc.rf.mem\[14\]\[10\],35.625
rv151.soc.rf.mem\[30\]\[26\],35.62
_06119_,35.6
_05834_,35.595
_04112_,35.59
clknet_leaf_178_rv151.mxck,35.565
_03368_,35.56
rv151.soc.core.mi_ad\[11\],35.56
net183,35.56
_06765_,35.555
_07944_,35.555
rv151.soc.rf.mem\[3\]\[27\],35.555
rv151.soc.rf.mem\[6\]\[15\],35.555
_02700_,35.54
_06323_,35.53
rv151.soc.rf.mem\[7\]\[31\],35.525
_06237_,35.52
_03923_,35.515
_04282_,35.5
_02672_,35.48
_05376_,35.475
_04616_,35.46
rv151.soc.rf.mem\[13\]\[11\],35.43
_07272_,35.42
rv151.soc.rf.mem\[28\]\[13\],35.42
_01715_,35.405
rv151.soc.rf.mem\[20\]\[0\],35.405
_02038_,35.4
rv151.soc.rf.mem\[24\]\[17\],35.4
rv151.soc.rf.mem\[7\]\[20\],35.4
_03292_,35.375
rv151.soc.rf.mem\[29\]\[11\],35.36
net52,35.345
_05175_,35.34
_07041_,35.32
_04567_,35.26
rv151.soc.core.xw_pc4\[25\],35.23
_07762_,35.22
rv151.soc.rf.mem\[13\]\[8\],35.215
rv151.soc.rf.mem\[19\]\[26\],35.205
_06333_,35.19
_05408_,35.18
rv151.soc.rf.mem\[12\]\[17\],35.17
rv151.soc.rf.mem\[29\]\[6\],35.17
rv151.soc.rf.mem\[12\]\[21\],35.155
net60,35.14
net108,35.14
_07812_,35.135
rv151.soc.rf.mem\[1\]\[17\],35.12
_04168_,35.1
_04589_,35.095
_05868_,35.08
_07975_,35.075
rv151.soc.core.mi_ad\[18\],35.055
_07151_,35.015
rv151.soc.rf.mem\[11\]\[29\],35.005
_06739_,34.98
rv151.soc.rf.mem\[19\]\[19\],34.945
_03420_,34.94
_04598_,34.94
_06425_,34.94
_07368_,34.925
_05938_,34.92
rv151.soc.rf.mem\[12\]\[7\],34.91
_00708_,34.885
rv151.soc.rf.mem\[26\]\[27\],34.88
rv151.soc.ir_cntr\[9\],34.865
_01934_,34.86
_05597_,34.855
_06999_,34.855
rv151.soc.rf.mem\[10\]\[3\],34.855
_05441_,34.84
rv151.soc.rf.mem\[29\]\[3\],34.84
_04476_,34.835
_06738_,34.835
rv151.soc.rf.mem\[20\]\[3\],34.835
rv151.soc.rf.mem\[9\]\[25\],34.835
rv151.soc.rf.mem\[15\]\[19\],34.825
_02456_,34.8
rv151.soc.core.pc_a4\[7\],34.8
rv151.soc.rf.mem\[11\]\[30\],34.795
_07610_,34.765
_07966_,34.76
_05114_,34.74
rv151.soc.rf.mem\[30\]\[30\],34.725
_04859_,34.72
_06438_,34.72
_06756_,34.72
rv151.soc.rf.mem\[1\]\[27\],34.705
_02668_,34.7
_07118_,34.69
_06461_,34.675
rv151.soc.core.alu.alu_ot\[24\],34.67
_01946_,34.66
_06282_,34.65
_00104_,34.64
_05117_,34.64
_05663_,34.64
_04060_,34.635
_06268_,34.635
_06776_,34.635
_02627_,34.63
_06023_,34.62
_07878_,34.62
rv151.soc.ir_cntr\[8\],34.62
_05079_,34.6
_04008_,34.595
_04822_,34.58
_06909_,34.56
_05342_,34.555
rv151.soc.rf.mem\[27\]\[23\],34.525
_06655_,34.52
rv151.soc.rf.mem\[15\]\[28\],34.52
rv151.soc.rf.mem\[9\]\[27\],34.495
rv151.soc.rf.mem\[17\]\[4\],34.49
_07468_,34.48
rv151.soc.rf.mem\[15\]\[3\],34.48
_07500_,34.475
_07616_,34.465
_03310_,34.455
rv151.soc.rf.mem\[28\]\[5\],34.45
_06182_,34.44
_08083_,34.435
_04843_,34.42
_07744_,34.42
_07367_,34.415
rv151.soc.rf.mem\[15\]\[26\],34.415
rv151.soc.rf.mem\[22\]\[13\],34.395
_04808_,34.38
_05439_,34.38
_06201_,34.38
rv151.soc.rf.mem\[10\]\[29\],34.37
_06302_,34.36
_07056_,34.36
clknet_leaf_183_rv151.mxck,34.36
_06464_,34.355
_06762_,34.34
rv151.soc.rf.mem\[6\]\[13\],34.335
rv151.soc.rf.mem\[1\]\[28\],34.32
_07466_,34.295
rv151.soc.rf.mem\[30\]\[14\],34.275
rv151.soc.dmem_dout0\[0\]\[26\],34.27
_02748_,34.26
_05024_,34.26
_06728_,34.26
rv151.soc.rf.mem\[16\]\[9\],34.245
_04335_,34.24
_06837_,34.24
rv151.soc.core.xw_aot\[10\],34.24
rv151.soc.core.pc_a4\[24\],34.235
clknet_leaf_52_rv151.mxck,34.235
_06607_,34.225
rv151.soc.core.pc_a4\[8\],34.22
_00172_,34.195
_06306_,34.195
_07063_,34.19
rv151.soc.core.pc_a4\[20\],34.19
_07033_,34.18
_04419_,34.175
rv151.soc.rf.mem\[26\]\[18\],34.17
_00041_,34.135
rv151.soc.rf.mem\[14\]\[11\],34.135
_00764_,34.125
_03467_,34.115
rv151.soc.rf.mem\[19\]\[24\],34.115
rv151.soc.rf.mem\[25\]\[29\],34.075
_03383_,34.06
rv151.soc.rf.mem\[2\]\[15\],34.06
rv151.soc.rf.mem\[22\]\[15\],34.055
rv151.soc.rf.mem\[12\]\[8\],34.05
_06310_,34.04
_05793_,34.035
_05803_,34.02
_07954_,34.02
rv151.soc.rf.mem\[30\]\[20\],34.015
_06972_,33.99
rv151.soc.rf.mem\[19\]\[7\],33.98
rv151.soc.core.pc_a4\[12\],33.975
rv151.soc.rf.mem\[14\]\[5\],33.965
rv151.soc.rf.mem\[19\]\[28\],33.96
rv151.soc.rf.mem\[20\]\[8\],33.94
_07900_,33.915
rv151.soc.rf.mem\[22\]\[30\],33.915
rv151.soc.rf.mem\[23\]\[15\],33.91
rv151.soc.rf.mem\[5\]\[0\],33.89
_01763_,33.875
_03390_,33.875
rv151.soc.rf.mem\[6\]\[0\],33.875
_04201_,33.84
_04849_,33.82
_06177_,33.81
rv151.soc.rf.mem\[27\]\[8\],33.8
rv151.soc.rf.mem\[22\]\[10\],33.795
_04115_,33.79
_00002_,33.77
_04552_,33.76
rv151.soc.rf.mem\[24\]\[22\],33.76
_07070_,33.755
rv151.soc.rf.mem\[27\]\[25\],33.755
_06689_,33.75
rv151.soc.rf.mem\[4\]\[14\],33.75
_04946_,33.745
_04486_,33.735
rv151.soc.rf.mem\[23\]\[18\],33.73
rv151.soc.bios_dout0\[0\]\[31\],33.72
_07255_,33.715
rv151.soc.rf.mem\[11\]\[12\],33.715
_00716_,33.705
_02185_,33.7
rv151.soc.rf.mem\[27\]\[20\],33.695
_01886_,33.67
_06809_,33.64
_06934_,33.64
rv151.soc.rf.mem\[13\]\[6\],33.63
_05974_,33.615
rv151.soc.rf.mem\[14\]\[28\],33.615
rv151.soc.rf.mem\[24\]\[13\],33.615
_05099_,33.595
_08067_,33.585
_06516_,33.58
_02213_,33.56
rv151.soc.rf.mem\[29\]\[1\],33.56
_07282_,33.555
rv151.soc.rf.mem\[25\]\[17\],33.55
_06357_,33.54
_01988_,33.535
_06736_,33.53
net73,33.53
rv151.soc.rf.mem\[16\]\[31\],33.52
rv151.soc.rf.mem\[28\]\[11\],33.515
rv151.soc.rf.mem\[27\]\[28\],33.5
_04581_,33.495
_05795_,33.495
_06806_,33.465
_04731_,33.46
_02415_,33.455
rv151.soc.rf.mem\[30\]\[17\],33.45
_07387_,33.44
_02437_,33.435
_07012_,33.435
_06997_,33.375
_07020_,33.375
rv151.soc.rf.mem\[10\]\[6\],33.375
rv151.soc.bspi.o2b.wdt\[3\],33.37
_08005_,33.36
rv151.soc.rf.mem\[23\]\[7\],33.36
_03366_,33.355
_06954_,33.335
_04162_,33.315
_00839_,33.305
_03666_,33.305
_03117_,33.295
_01303_,33.26
_02004_,33.26
_04817_,33.26
_03249_,33.215
_03426_,33.2
rv151.soc.bios_dout0\[1\]\[8\],33.19
_02875_,33.18
_06903_,33.18
rv151.soc.ir_cntr\[2\],33.18
_07967_,33.16
rv151.soc.bios_dout1\[0\]\[24\],33.14
_06560_,33.115
_06764_,33.115
_07791_,33.1
rv151.soc.rf.mem\[3\]\[10\],33.095
rv151.soc.rf.mem\[5\]\[27\],33.09
_02552_,33.08
_07963_,33.08
_06758_,33.075
rv151.soc.rf.mem\[28\]\[4\],33.075
_01511_,33.06
_04238_,33.035
_07887_,33.035
_06605_,33.025
_05478_,33.02
_07745_,33.02
rv151.soc.rf.mem\[2\]\[23\],33.02
rv151.soc.rf.mem\[21\]\[29\],33.005
_04405_,33
_03341_,32.995
_03234_,32.975
rv151.soc.rf.mem\[30\]\[5\],32.975
_05665_,32.94
rv151.soc.rf.mem\[2\]\[20\],32.935
_07256_,32.93
_03544_,32.92
rv151.soc.rf.mem\[8\]\[11\],32.905
_07296_,32.9
rv151.soc.rf.mem\[17\]\[25\],32.88
_06459_,32.87
_07677_,32.86
rv151.soc.rf.mem\[9\]\[21\],32.855
_05676_,32.81
rv151.soc.cc_cntr\[16\],32.81
_06127_,32.8
rv151.soc.rf.mem\[28\]\[26\],32.775
rv151.soc.rf.mem\[20\]\[4\],32.77
rv151.soc.rf.mem\[9\]\[9\],32.77
_07815_,32.755
_04277_,32.74
_06088_,32.72
_06615_,32.715
_04864_,32.71
rv151.soc.bspi.o2b.wbc\[0\],32.71
rv151.soc.rf.mem\[30\]\[2\],32.695
_07176_,32.69
_01925_,32.675
_06529_,32.655
_00956_,32.635
_07498_,32.625
_03006_,32.62
rv151.soc.uart.uatransmit.rg_clock_counter\[2\],32.595
rv151.soc.rf.mem\[2\]\[16\],32.575
_01961_,32.56
rv151.soc.imem_dout1\[1\]\[5\],32.53
rv151.soc.rf.mem\[22\]\[16\],32.53
_03656_,32.5
_04483_,32.5
_05639_,32.5
rv151.soc.rf.mem\[18\]\[6\],32.49
_01888_,32.48
_05349_,32.48
_06533_,32.48
rv151.soc.core.xw_pc4\[26\],32.48
_08382_,32.475
_03182_,32.46
_06619_,32.435
rv151.soc.rf.mem\[21\]\[30\],32.43
_03606_,32.415
_04420_,32.4
_07703_,32.4
_08421_,32.4
rv151.soc.rf.mem\[2\]\[27\],32.39
rv151.soc.rf.mem\[6\]\[22\],32.355
_03504_,32.34
rv151.soc.rf.mem\[9\]\[3\],32.335
rv151.soc.rf.mem\[19\]\[30\],32.325
_06735_,32.32
_07521_,32.32
_03935_,32.315
rv151.soc.rf.mem\[8\]\[0\],32.315
_07880_,32.28
rv151.soc.ir_cntr\[20\],32.275
_06291_,32.27
_03600_,32.26
_00745_,32.255
_08427_,32.255
rv151.soc.bios_dout1\[1\]\[1\],32.25
_03586_,32.24
net66,32.24
_05487_,32.22
_02816_,32.18
_03009_,32.18
_07618_,32.18
rv151.soc.rf.mem\[20\]\[9\],32.175
_01162_,32.17
_03102_,32.16
rv151.soc.io_dout\[11\],32.155
_05563_,32.15
rv151.soc.rf.mem\[7\]\[26\],32.145
rv151.soc.rf.mem\[9\]\[30\],32.145
rv151.soc.badr\[3\],32.135
rv151.soc.rf.mem\[13\]\[18\],32.13
rv151.soc.rf.mem\[14\]\[31\],32.13
rv151.soc.rf.mem\[31\]\[30\],32.125
_02259_,32.115
_04198_,32.115
rv151.soc.rf.mem\[7\]\[28\],32.07
rv151.soc.rf.mem\[25\]\[27\],32.06
rv151.soc.rf.mem\[10\]\[9\],32.055
rv151.soc.rf.mem\[19\]\[20\],32.05
rv151.soc.core.pc_a4\[9\],32.045
rv151.soc.rf.mem\[30\]\[29\],32.04
_06264_,32.005
_06102_,31.995
rv151.soc.core.xw_mfn\[2\],31.995
_02497_,31.97
_06732_,31.97
_03146_,31.955
_06052_,31.935
rv151.soc.cc_cntr\[23\],31.935
_03076_,31.92
_05065_,31.92
rv151.soc.io_dout\[20\],31.92
rv151.soc.rf.mem\[16\]\[1\],31.915
rv151.soc.rf.mem\[7\]\[29\],31.915
_04654_,31.905
_06941_,31.905
_05060_,31.895
_06919_,31.895
rv151.soc.rf.mem\[10\]\[14\],31.89
rv151.soc.ir_cntr\[18\],31.87
_07037_,31.86
_07187_,31.855
_03527_,31.85
_06612_,31.84
rv151.soc.rf.mem\[21\]\[4\],31.84
rv151.soc.rf.mem\[17\]\[3\],31.83
rv151.soc.rf.mem\[9\]\[20\],31.83
_02938_,31.82
_04623_,31.815
_07793_,31.8
_06672_,31.785
_04503_,31.78
_07021_,31.775
rv151.soc.rf.mem\[10\]\[8\],31.765
_05754_,31.76
rv151.soc.imem_dout1\[0\]\[30\],31.76
rv151.soc.rf.mem\[12\]\[15\],31.76
_01512_,31.74
_02905_,31.74
_04232_,31.74
rv151.soc.rf.mem\[15\]\[1\],31.74
_07248_,31.72
_04569_,31.7
rv151.soc.rf.mem\[7\]\[15\],31.69
_06474_,31.685
_06651_,31.68
_01671_,31.665
_04694_,31.66
rv151.soc.rf.mem\[0\]\[15\],31.655
rv151.soc.rf.mem\[16\]\[26\],31.635
_06698_,31.625
rv151.soc.core.xw_pc4\[1\],31.62
_07999_,31.615
_07858_,31.605
_02414_,31.6
rv151.soc.rf.mem\[29\]\[26\],31.6
rv151.soc.rf.mem\[20\]\[6\],31.55
rv151.soc.rf.mem\[23\]\[28\],31.535
rv151.soc.rf.mem\[25\]\[12\],31.52
rv151.soc.rf.mem\[9\]\[29\],31.515
rv151.soc.rf.mem\[20\]\[15\],31.51
_04278_,31.495
rv151.soc.rf.mem\[26\]\[25\],31.495
rv151.soc.rf.mem\[8\]\[20\],31.495
rv151.soc.rf.mem\[23\]\[12\],31.49
_04641_,31.485
_01362_,31.465
rv151.soc.rf.mem\[5\]\[20\],31.465
rv151.soc.rf.mem\[26\]\[12\],31.455
_00804_,31.38
rv151.soc.rf.mem\[9\]\[2\],31.375
_01662_,31.365
rv151.soc.bspi.oif.bct\[0\],31.355
_04159_,31.34
rv151.soc.rf.mem\[1\]\[7\],31.34
rv151.soc.rf.mem\[15\]\[14\],31.335
rv151.soc.rf.mem\[13\]\[28\],31.3
rv151.soc.rf.mem\[20\]\[18\],31.28
rv151.soc.uart.uatransmit.rg_bit_counter\[1\],31.275
rv151.soc.rf.mem\[25\]\[10\],31.27
_01245_,31.26
_01835_,31.26
rv151.soc.rf.mem\[20\]\[29\],31.26
rv151.soc.rf.mem\[31\]\[19\],31.26
_07451_,31.255
rv151.soc.ir_cntr\[21\],31.255
_01694_,31.245
_03202_,31.23
rv151.soc.rf.mem\[5\]\[30\],31.22
_01836_,31.215
_06727_,31.215
_07170_,31.215
_01482_,31.205
rv151.soc.rf.mem\[24\]\[10\],31.205
_07994_,31.2
rv151.soc.bios_dout0\[0\]\[19\],31.2
rv151.soc.uart.uatransmit.rg_clock_counter\[15\],31.195
rv151.soc.rf.mem\[6\]\[7\],31.18
_06973_,31.155
rv151.soc.ir_cntr\[31\],31.155
rv151.soc.rf.mem\[20\]\[17\],31.14
_04377_,31.12
_03817_,31.115
rv151.soc.rf.mem\[13\]\[15\],31.115
rv151.soc.uart.data_out\[6\],31.085
_04076_,31.075
rv151.soc.rf.mem\[11\]\[14\],31.07
rv151.soc.rf.mem\[0\]\[28\],31.06
_04612_,31.04
_07980_,31.04
rv151.soc.rf.mem\[12\]\[22\],31.04
_02676_,31.02
rv151.soc.rf.mem\[3\]\[30\],31.02
_04043_,31.015
rv151.soc.rf.mem\[24\]\[5\],31.015
rv151.soc.rf.mem\[30\]\[8\],31.015
rv151.soc.bios_dout0\[1\]\[5\],31
_04944_,30.99
rv151.soc.rf.mem\[14\]\[17\],30.98
rv151.soc.rf.mem\[1\]\[13\],30.975
rv151.soc.rf.mem\[4\]\[28\],30.97
_05086_,30.96
_07841_,30.935
rv151.soc.rf.mem\[20\]\[27\],30.935
_07224_,30.92
_02024_,30.915
_06083_,30.895
rv151.soc.rf.mem\[18\]\[26\],30.89
rv151.soc.rf.mem\[20\]\[30\],30.89
rv151.soc.core.pf_pcr\[25\],30.875
rv151.soc.rf.mem\[5\]\[28\],30.855
_02929_,30.84
rv151.soc.rf.mem\[22\]\[29\],30.83
net42,30.83
rv151.soc.rf.mem\[17\]\[21\],30.82
_03205_,30.81
rv151.soc.io_dout\[21\],30.81
rv151.soc.rf.mem\[15\]\[31\],30.805
rv151.soc.rf.mem\[2\]\[8\],30.8
rv151.soc.rf.mem\[28\]\[30\],30.795
_04759_,30.78
rv151.soc.rf.mem\[17\]\[16\],30.78
_03590_,30.76
_07298_,30.76
_03549_,30.74
_04209_,30.74
_06084_,30.74
_01895_,30.72
_02597_,30.72
_04402_,30.72
rv151.soc.rf.mem\[10\]\[5\],30.695
rv151.soc.bspi.b2o.wbn\[1\],30.665
rv151.soc.core.xw_aot\[19\],30.66
_07991_,30.64
rv151.soc.ir_cntr\[23\],30.64
rv151.soc.rf.mem\[5\]\[7\],30.635
_02562_,30.63
_07400_,30.63
rv151.soc.rf.mem\[17\]\[20\],30.625
_07402_,30.62
_04858_,30.615
_06643_,30.615
rv151.soc.rf.mem\[31\]\[12\],30.61
_07485_,30.58
_07779_,30.58
_06372_,30.56
rv151.soc.rf.mem\[6\]\[18\],30.54
clknet_3_2_1_rv151.mxck,30.54
_04926_,30.535
rv151.soc.rf.mem\[31\]\[24\],30.535
rv151.soc.ir_cntr\[26\],30.53
_04005_,30.52
_05655_,30.5
_05664_,30.495
_08437_,30.495
rv151.soc.rf.mem\[18\]\[28\],30.49
rv151.soc.rf.mem\[29\]\[5\],30.49
_01650_,30.48
rv151.soc.rf.mem\[11\]\[11\],30.48
_05468_,30.475
_00071_,30.46
rv151.soc.rf.mem\[23\]\[27\],30.435
clknet_leaf_66_rv151.mxck,30.415
clknet_3_0_1_rv151.mxck,30.415
clknet_3_3_1_rv151.mxck,30.415
clknet_3_7_1_rv151.mxck,30.415
_03717_,30.41
rv151.soc.rf.mem\[16\]\[24\],30.41
_06385_,30.4
_07266_,30.4
_07606_,30.395
_03543_,30.375
_06630_,30.365
rv151.soc.rf.mem\[0\]\[10\],30.33
_05302_,30.315
rv151.soc.rf.mem\[7\]\[27\],30.315
rv151.soc.rf.mem\[8\]\[12\],30.315
rv151.soc.rf.mem\[2\]\[17\],30.305
_00690_,30.285
_02211_,30.28
_03045_,30.28
_06313_,30.27
rv151.soc.rf.mem\[14\]\[25\],30.27
_07969_,30.26
_08295_,30.235
rv151.soc.io_dout\[9\],30.235
_03609_,30.22
_07766_,30.22
_03887_,30.215
_04001_,30.2
_07972_,30.175
_06433_,30.17
_04919_,30.155
rv151.soc.rf.mem\[5\]\[24\],30.15
_00012_,30.14
rv151.soc.rf.mem\[22\]\[25\],30.135
rv151.soc.rf.mem\[24\]\[14\],30.125
_01599_,30.12
_05003_,30.1
_07863_,30.09
_02771_,30.08
rv151.soc.rf.mem\[12\]\[14\],30.075
rv151.soc.rf.mem\[23\]\[19\],30.075
_04807_,30.04
_06556_,30.02
_07555_,30.02
_07826_,30.02
_02713_,30.015
_06880_,30.015
_06932_,29.99
_02658_,29.98
_04384_,29.98
rv151.soc.rf.mem\[8\]\[8\],29.98
_00017_,29.975
rv151.soc.rf.mem\[5\]\[13\],29.96
_05115_,29.925
_06955_,29.925
_08280_,29.9
rv151.soc.core.pc_a4\[22\],29.9
_03152_,29.895
_05580_,29.895
_03019_,29.88
_05520_,29.88
_04722_,29.865
_03948_,29.86
_05193_,29.86
_07379_,29.855
rv151.soc.rf.mem\[24\]\[11\],29.855
_06016_,29.84
rv151.soc.rf.mem\[13\]\[31\],29.83
_03142_,29.815
_07183_,29.805
_00113_,29.8
_07058_,29.8
_02735_,29.795
_06473_,29.79
_07104_,29.78
rv151.soc.core.xw_aot\[25\],29.78
rv151.soc.rf.mem\[28\]\[29\],29.78
rv151.soc.rf.mem\[19\]\[6\],29.775
_01464_,29.765
_03674_,29.74
_04369_,29.74
_05982_,29.735
rv151.soc.rf.mem\[6\]\[20\],29.735
_06652_,29.72
rv151.soc.core.ctl.ctl_ins\[10\],29.72
net48,29.72
_08176_,29.7
rv151.soc.rf.mem\[1\]\[0\],29.7
_02787_,29.695
rv151.soc.rf.mem\[24\]\[4\],29.69
_01739_,29.67
_06759_,29.67
rv151.soc.rf.mem\[31\]\[10\],29.665
_00812_,29.655
_04673_,29.64
_05177_,29.635
_03901_,29.62
_04509_,29.615
rv151.soc.rf.mem\[28\]\[8\],29.61
rv151.soc.rf.mem\[29\]\[20\],29.605
_06763_,29.6
rv151.soc.rf.mem\[2\]\[25\],29.59
rv151.soc.rf.mem\[9\]\[14\],29.575
rv151.soc.rf.mem\[21\]\[28\],29.565
_02558_,29.56
_04256_,29.56
_04847_,29.56
rv151.soc.core.pc_a4\[28\],29.56
_04229_,29.555
rv151.soc.rf.mem\[26\]\[2\],29.555
_00684_,29.54
rv151.soc.rf.mem\[7\]\[18\],29.535
_06803_,29.525
rv151.soc.dmem_dout0\[0\]\[13\],29.5
_06489_,29.495
rv151.soc.rf.mem\[30\]\[23\],29.495
rv151.soc.rf.mem\[26\]\[16\],29.485
rv151.soc.rf.mem\[31\]\[14\],29.48
_05562_,29.47
rv151.soc.rf.mem\[4\]\[3\],29.46
_06416_,29.455
_04489_,29.44
_05615_,29.44
rv151.soc.rf.mem\[13\]\[13\],29.44
clknet_3_6_1_rv151.mxck,29.44
_03870_,29.415
rv151.soc.rf.mem\[21\]\[13\],29.41
rv151.soc.rf.mem\[30\]\[25\],29.405
_05658_,29.4
_06819_,29.4
_08378_,29.4
_05496_,29.395
rv151.soc.rf.mem\[30\]\[6\],29.395
rv151.soc.rf.mem\[27\]\[29\],29.37
rv151.soc.core.pc_a4\[2\],29.365
_06830_,29.355
rv151.soc.rf.mem\[17\]\[5\],29.34
_04523_,29.33
rv151.soc.rf.mem\[2\]\[1\],29.33
rv151.soc.rf.mem\[26\]\[5\],29.315
rv151.soc.rf.mem\[15\]\[5\],29.295
rv151.soc.rf.mem\[26\]\[17\],29.295
_03259_,29.28
_02273_,29.275
_03416_,29.275
_06071_,29.275
rv151.soc.core.pc_a4\[25\],29.275
_00189_,29.27
_06673_,29.27
net55,29.27
rv151.soc.rf.mem\[23\]\[16\],29.265
_06000_,29.255
rv151.soc.cc_cntr\[25\],29.255
rv151.soc.rf.mem\[20\]\[11\],29.255
_03692_,29.24
rv151.soc.rf.mem\[2\]\[19\],29.24
_03107_,29.235
_04345_,29.235
_07249_,29.235
rv151.soc.rf.mem\[6\]\[16\],29.235
_06496_,29.23
_02910_,29.22
rv151.soc.bspi.b2o.wrg\[1\]\[0\],29.22
_07022_,29.2
rv151.soc.rf.mem\[14\]\[26\],29.2
_03199_,29.195
_04158_,29.195
rv151.soc.cc_cntr\[18\],29.185
rv151.soc.rf.mem\[25\]\[20\],29.185
_03645_,29.18
_08255_,29.18
_07005_,29.175
_05908_,29.155
rv151.soc.rf.mem\[4\]\[7\],29.155
rv151.soc.rf.mem\[4\]\[1\],29.135
rv151.soc.rf.mem\[31\]\[20\],29.115
_01747_,29.105
_05852_,29.095
_06648_,29.08
_03581_,29.055
rv151.soc.rf.mem\[20\]\[13\],29.05
rv151.soc.rf.mem\[29\]\[14\],29.04
_04196_,29.035
_03905_,29.02
_06943_,29.02
rv151.soc.rf.mem\[28\]\[3\],29.01
rv151.soc.rf.mem\[10\]\[25\],29.005
_07197_,28.985
_05773_,28.98
rv151.soc.rf.mem\[28\]\[17\],28.975
_03977_,28.96
_08063_,28.955
_06187_,28.94
rv151.soc.bspi.b2o.wbc\[1\],28.92
_03213_,28.915
_08271_,28.9
_04289_,28.895
rv151.soc.rf.mem\[6\]\[17\],28.895
_06580_,28.885
_02034_,28.88
_07099_,28.88
rv151.soc.bspi.oif.bct\[1\],28.875
_00045_,28.855
_07877_,28.84
rv151.soc.rf.mem\[12\]\[12\],28.835
_00742_,28.8
_04240_,28.8
rv151.soc.rf.mem\[8\]\[29\],28.8
rv151.soc.rf.mem\[13\]\[3\],28.795
rv151.soc.rf.mem\[22\]\[5\],28.795
rv151.soc.rf.mem\[0\]\[27\],28.79
rv151.soc.rf.mem\[31\]\[13\],28.78
rv151.soc.rf.mem\[13\]\[7\],28.775
rv151.soc.rf.mem\[29\]\[16\],28.775
_06611_,28.76
_00167_,28.74
_01321_,28.74
_02055_,28.74
rv151.soc.rf.mem\[20\]\[10\],28.74
_07499_,28.715
rv151.soc.io_dout\[29\],28.715
clknet_leaf_169_rv151.mxck,28.715
_04049_,28.71
_00102_,28.7
rv151.soc.rf.mem\[21\]\[21\],28.695
_04189_,28.68
_04380_,28.675
_05229_,28.67
rv151.soc.rf.mem\[11\]\[20\],28.67
net91,28.665
_02327_,28.655
_03115_,28.64
_04769_,28.615
