net,length_um
soc.bspi.o2b.mbf\[1\]\[0\],30.98
soc.rf.mem\[11\]\[16\],30.98
soc.rf.mem\[26\]\[9\],30.98
soc.rf.mem\[27\]\[27\],30.98
soc.rf.mem\[3\]\[20\],30.98
_04604_,30.96
_06822_,30.88
soc.rf.mem\[14\]\[23\],30.84
soc.core.pf_pcr\[26\],30.82
soc.rf.mem\[17\]\[22\],30.82
soc.uart.data_in\[5\],30.82
_07588_,30.785
_03305_,30.78
_06475_,30.78
soc.rf.mem\[14\]\[24\],30.78
soc.rf.mem\[27\]\[23\],30.78
_03277_,30.76
soc.bspi.oif.bct\[0\],30.76
soc.rf.mem\[28\]\[23\],30.76
_05240_,30.74
_07245_,30.72
soc.rf.mem\[28\]\[26\],30.72
_06963_,30.7
soc.bspi.o2b.wdt\[4\],30.69
_04683_,30.66
_06265_,30.66
_07503_,30.66
soc.core.pc_a4\[7\],30.66
_06720_,30.64
soc.rf.mem\[28\]\[10\],30.64
soc.rf.mem\[31\]\[11\],30.64
_04952_,30.62
soc.rf.mem\[8\]\[1\],30.62
_00004_,30.58
_05126_,30.58
_06316_,30.58
soc.rf.mem\[20\]\[21\],30.58
_04801_,30.54
_04532_,30.52
_06444_,30.52
soc.rf.mem\[4\]\[3\],30.52
soc.rf.mem\[8\]\[15\],30.52
soc.rf.mem\[24\]\[8\],30.5
soc.rf.mem\[28\]\[22\],30.5
soc.rf.mem\[29\]\[16\],30.5
_04658_,30.48
soc.rf.mem\[7\]\[25\],30.48
_04707_,30.46
_06523_,30.46
soc.rf.mem\[16\]\[10\],30.46
_05606_,30.44
_05909_,30.44
_06747_,30.44
_06940_,30.44
soc.rf.mem\[12\]\[24\],30.44
_03827_,30.42
_07247_,30.42
_02087_,30.4
_02856_,30.4
_07261_,30.4
_06328_,30.38
soc.rf.mem\[6\]\[24\],30.38
soc.rf.mem\[8\]\[29\],30.38
_07108_,30.36
_07660_,30.36
_04212_,30.34
_05910_,30.34
_06218_,30.32
_06223_,30.32
_06364_,30.32
_07488_,30.32
clknet_leaf_8_soc.bspi.b2o.wck,30.32
soc.rf.mem\[12\]\[1\],30.3
soc.rf.mem\[17\]\[27\],30.3
clknet_leaf_19_soc.bspi.b2o.wck,30.28
soc.rf.mem\[17\]\[26\],30.26
soc.rf.mem\[19\]\[31\],30.26
soc.rf.mem\[22\]\[15\],30.26
soc.rf.mem\[30\]\[27\],30.26
_06533_,30.24
soc.rf.mem\[23\]\[18\],30.24
soc.rf.mem\[24\]\[22\],30.22
soc.rf.mem\[29\]\[22\],30.22
soc.rf.mem\[2\]\[23\],30.22
soc.rf.mem\[2\]\[25\],30.22
_06837_,30.2
_07100_,30.2
soc.rf.mem\[20\]\[14\],30.2
soc.rf.mem\[26\]\[21\],30.2
soc.rf.mem\[2\]\[5\],30.2
soc.bios_dout1\[1\]\[25\],30.19
_07610_,30.18
soc.rf.mem\[14\]\[27\],30.18
_03207_,30.16
_04884_,30.16
_05958_,30.14
_06851_,30.14
soc.bspi.o2b.wdt\[7\],30.12
soc.rf.mem\[28\]\[15\],30.12
soc.rf.mem\[8\]\[4\],30.12
soc.bios_dout1\[0\]\[31\],30.11
soc.rf.mem\[16\]\[29\],30.1
_02007_,30.075
soc.core.pf_pcr\[27\],30.06
_04573_,30.04
_07352_,30.04
_07461_,30.04
soc.rf.mem\[23\]\[5\],30.02
soc.rf.mem\[6\]\[4\],30.02
soc.rf.mem\[20\]\[0\],30
soc.rf.mem\[27\]\[11\],30
soc.rf.mem\[8\]\[2\],30
_02106_,29.99
_03499_,29.98
_04071_,29.98
_06538_,29.98
soc.bios_dout0\[0\]\[25\],29.97
_07380_,29.96
_03985_,29.94
_04371_,29.94
soc.rf.mem\[19\]\[22\],29.94
_03954_,29.92
soc.rf.mem\[19\]\[26\],29.92
_06610_,29.9
soc.core.pc_a4\[3\],29.9
_05529_,29.88
_06261_,29.88
_06990_,29.88
_07458_,29.88
soc.bspi.o2b.mbf\[0\]\[4\],29.88
soc.bspi.o2b.rbc\[1\],29.88
soc.rf.mem\[0\]\[18\],29.88
soc.rf.mem\[27\]\[26\],29.88
soc.rf.mem\[7\]\[30\],29.86
_05013_,29.84
soc.rf.mem\[23\]\[2\],29.84
_03092_,29.82
_03708_,29.82
_06567_,29.82
_06815_,29.82
soc.core.pc_a4\[22\],29.82
soc.rf.mem\[8\]\[11\],29.82
clknet_leaf_62_soc.bspi.b2o.wck,29.82
_07726_,29.8
_03578_,29.78
soc.rf.mem\[14\]\[9\],29.74
soc.rf.mem\[23\]\[6\],29.74
soc.rf.mem\[3\]\[13\],29.74
_05390_,29.7
soc.rf.mem\[1\]\[27\],29.7
soc.rf.mem\[28\]\[29\],29.7
_03153_,29.68
soc.rf.mem\[5\]\[24\],29.66
soc.rf.mem\[9\]\[31\],29.66
_06931_,29.64
soc.rf.mem\[17\]\[31\],29.64
_01602_,29.625
soc.rf.mem\[10\]\[14\],29.62
_04425_,29.6
_05701_,29.6
_05872_,29.6
soc.rf.mem\[12\]\[31\],29.6
_06852_,29.58
_08301_,29.58
soc.rf.mem\[3\]\[24\],29.58
_03657_,29.56
_05678_,29.56
_02040_,29.555
_06843_,29.52
_06873_,29.52
_07761_,29.52
_07365_,29.48
soc.rf.mem\[20\]\[25\],29.46
soc.rf.mem\[24\]\[17\],29.46
soc.rf.mem\[5\]\[25\],29.46
_02376_,29.44
soc.core.pc_a4\[17\],29.44
_03970_,29.42
_05547_,29.42
_07871_,29.42
_03721_,29.4
soc.rf.mem\[18\]\[24\],29.4
soc.rf.mem\[16\]\[22\],29.37
soc.rf.mem\[23\]\[13\],29.36
_06520_,29.34
_02379_,29.325
_06443_,29.32
_06327_,29.31
_06560_,29.3
_05601_,29.28
_05669_,29.28
_07372_,29.28
soc.rf.mem\[22\]\[18\],29.28
_07872_,29.26
_06037_,29.2
_06819_,29.2
soc.rf.mem\[15\]\[26\],29.2
soc.rf.mem\[24\]\[14\],29.18
_03788_,29.14
_03904_,29.14
soc.rf.mem\[5\]\[21\],29.14
soc.rf.mem\[6\]\[12\],29.14
soc.rf.mem\[22\]\[29\],29.12
soc.rf.mem\[11\]\[6\],29.1
_07397_,29.08
_00169_,29.06
_00172_,29.06
_07941_,29.06
soc.rf.mem\[18\]\[22\],29.06
soc.rf.mem\[24\]\[29\],29.06
_05739_,29.04
_07273_,29.04
soc.rf.mem\[30\]\[8\],29.04
soc.rf.mem\[3\]\[0\],29.04
_08147_,29
_03447_,28.98
_06411_,28.98
_02220_,28.96
_07521_,28.96
_06003_,28.94
_05967_,28.92
_06374_,28.92
soc.rf.mem\[2\]\[12\],28.9
_06582_,28.88
soc.core.pf_pc4\[16\],28.88
_06528_,28.86
_06580_,28.86
soc.rf.mem\[13\]\[5\],28.86
soc.rf.mem\[21\]\[2\],28.86
_06902_,28.84
_03453_,28.82
_04731_,28.82
_07425_,28.82
soc.core.pc_a4\[6\],28.82
soc.rf.mem\[17\]\[14\],28.82
_05901_,28.78
_07478_,28.78
soc.bspi.o2b.rbn\[1\],28.78
soc.rf.mem\[7\]\[17\],28.78
soc.rf.mem\[6\]\[2\],28.76
_01928_,28.74
soc.rf.mem\[25\]\[28\],28.74
_08299_,28.72
soc.bios_dout0\[0\]\[4\],28.72
_06133_,28.68
_07423_,28.68
soc.rf.mem\[13\]\[27\],28.68
soc.rf.mem\[23\]\[10\],28.68
_05884_,28.66
_07112_,28.64
soc.rf.mem\[15\]\[27\],28.64
soc.rf.mem\[6\]\[20\],28.64
soc.rf.mem\[9\]\[16\],28.64
_08337_,28.58
soc.uart.data_in\[6\],28.58
soc.uart.uatransmit.rg_clock_counter\[6\],28.58
_02072_,28.52
_03823_,28.52
_06214_,28.52
_06448_,28.52
soc.core.pf_pc4\[6\],28.52
soc.rf.mem\[0\]\[29\],28.52
_03762_,28.5
_03776_,28.5
soc.core.pc_a4\[16\],28.48
soc.rf.mem\[27\]\[9\],28.48
_03659_,28.46
_05955_,28.46
_06210_,28.46
soc.rf.mem\[31\]\[30\],28.46
_01481_,28.445
_04642_,28.44
soc.rf.mem\[11\]\[31\],28.44
_06841_,28.42
soc.io_dout\[21\],28.4
_03316_,28.38
_03462_,28.38
soc.rf.mem\[24\]\[10\],28.38
_02188_,28.36
_05814_,28.34
_05827_,28.34
soc.cc_cntr\[20\],28.34
_08102_,28.32
_04164_,28.28
soc.rf.mem\[27\]\[21\],28.26
soc.rf.mem\[9\]\[8\],28.26
soc.core.pf_pc4\[23\],28.24
soc.io_dout\[31\],28.24
soc.ir_cntr\[8\],28.24
_07422_,28.2
_06825_,28.18
_06257_,28.16
_07392_,28.16
_06002_,28.14
_07929_,28.14
soc.rf.mem\[11\]\[18\],28.14
_03678_,28.1
_05237_,28.1
_07243_,28.1
_05063_,28.08
soc.rf.mem\[0\]\[23\],28.08
soc.rf.mem\[16\]\[8\],28.08
_04793_,28.06
_06071_,28.06
_06558_,28.06
soc.rf.mem\[25\]\[24\],28.06
soc.rf.mem\[7\]\[21\],28.04
_05086_,28.02
_05941_,28.02
soc.rf.mem\[30\]\[4\],28.02
soc.core.mi_ad\[7\],28
soc.bdti\[0\],27.98
soc.rf.mem\[31\]\[3\],27.98
_03636_,27.96
_08245_,27.96
_03066_,27.94
_05440_,27.94
_08116_,27.94
_02478_,27.92
_04845_,27.9
_06050_,27.9
soc.bios_addra\[0\],27.9
soc.rf.mem\[20\]\[1\],27.9
soc.rf.mem\[7\]\[28\],27.9
_06296_,27.88
_07376_,27.88
soc.rf.mem\[13\]\[28\],27.88
soc.rf.mem\[15\]\[23\],27.86
soc.core.mi_ad\[4\],27.84
clknet_leaf_1_soc.bspi.b2o.wck,27.84
_06867_,27.82
soc.rf.mem\[17\]\[12\],27.82
soc.rf.mem\[3\]\[17\],27.82
_04860_,27.8
soc.core.pc_a4\[21\],27.8
_00100_,27.785
_00673_,27.785
_03843_,27.76
soc.rf.mem\[18\]\[31\],27.74
soc.rf.mem\[25\]\[6\],27.74
soc.rf.mem\[3\]\[25\],27.74
soc.rf.mem\[6\]\[23\],27.74
soc.rf.mem\[8\]\[12\],27.74
soc.rf.mem\[3\]\[1\],27.72
_02184_,27.7
_06729_,27.7
soc.rf.mem\[9\]\[6\],27.7
_06805_,27.68
soc.rf.mem\[23\]\[22\],27.68
soc.rf.mem\[31\]\[27\],27.68
soc.rf.mem\[8\]\[24\],27.66
_05934_,27.64
_06488_,27.64
_05915_,27.6
_06970_,27.6
soc.rf.mem\[29\]\[23\],27.6
_05514_,27.58
_05877_,27.58
_03515_,27.56
_04702_,27.56
_08058_,27.56
soc.rf.mem\[28\]\[13\],27.56
_02301_,27.52
_05178_,27.52
_07684_,27.52
soc.rf.mem\[18\]\[25\],27.52
clknet_leaf_61_soc.bspi.b2o.wck,27.52
_06197_,27.5
_07447_,27.5
soc.rf.mem\[9\]\[29\],27.5
soc.rf.mem\[19\]\[20\],27.48
_03922_,27.46
_04299_,27.46
_05188_,27.46
_06490_,27.46
soc.badr\[5\],27.46
soc.rf.mem\[21\]\[19\],27.44
soc.rf.mem\[26\]\[14\],27.44
_08081_,27.42
soc.rf.mem\[26\]\[27\],27.42
_06181_,27.4
soc.rf.mem\[24\]\[11\],27.38
_06452_,27.36
_07046_,27.34
_05533_,27.32
soc.rf.mem\[24\]\[21\],27.3
_06640_,27.28
soc.rf.mem\[15\]\[5\],27.28
soc.rf.mem\[2\]\[0\],27.28
_03426_,27.26
_04700_,27.24
_07029_,27.22
soc.rf.mem\[13\]\[23\],27.22
soc.rf.mem\[3\]\[10\],27.22
_02216_,27.2
_04964_,27.2
soc.uart.uatransmit.rg_clock_counter\[7\],27.2
_04512_,27.18
soc.core.pc_a4\[2\],27.18
soc.rf.mem\[16\]\[20\],27.18
soc.rf.mem\[8\]\[20\],27.17
soc.rf.mem\[0\]\[17\],27.16
soc.rf.mem\[18\]\[0\],27.16
soc.rf.mem\[4\]\[5\],27.16
_02479_,27.14
_05135_,27.14
_06277_,27.14
soc.rf.mem\[17\]\[8\],27.14
soc.rf.mem\[24\]\[27\],27.14
soc.rf.mem\[29\]\[29\],27.14
soc.rf.mem\[4\]\[30\],27.14
soc.rf.mem\[8\]\[6\],27.14
_05023_,27.08
_07589_,27.08
_06117_,27.06
_04590_,27.04
_07657_,27.04
_08137_,27.04
_00066_,27.02
_04864_,27.02
_04973_,27.02
soc.rf.mem\[22\]\[24\],27.02
_05570_,27
_07094_,27
_07735_,27
soc.rf.mem\[4\]\[12\],27
_06407_,26.98
soc.rf.mem\[23\]\[20\],26.98
soc.rf.mem\[23\]\[29\],26.98
_06754_,26.94
soc.bdti\[14\],26.94
_04785_,26.92
_05857_,26.9
_02093_,26.88
soc.core.xw_aot\[18\],26.88
soc.rf.mem\[25\]\[11\],26.88
_06301_,26.86
soc.bspi.o2b.mbf\[0\]\[1\],26.84
soc.rf.mem\[24\]\[4\],26.84
soc.rf.mem\[29\]\[5\],26.84
_03686_,26.82
_04518_,26.82
_05772_,26.82
_05871_,26.82
_06817_,26.82
soc.bspi.o2b.mbf\[1\]\[4\],26.78
_02036_,26.76
_05588_,26.76
_06121_,26.74
_06834_,26.74
soc.rf.mem\[31\]\[19\],26.74
_02187_,26.72
_04034_,26.72
_04275_,26.72
_03592_,26.7
soc.rf.mem\[6\]\[17\],26.7
soc.rf.mem\[9\]\[14\],26.7
_00175_,26.68
_04947_,26.68
soc.core.pf_pcr\[22\],26.68
soc.rf.mem\[25\]\[15\],26.68
clknet_leaf_6_soc.bspi.b2o.wck,26.68
soc.rf.mem\[3\]\[6\],26.66
_06675_,26.64
soc.core.xw_pc4\[1\],26.64
soc.rf.mem\[20\]\[11\],26.64
_04730_,26.6
_05286_,26.6
_05476_,26.6
_05889_,26.6
_05892_,26.6
_06070_,26.6
_07254_,26.6
soc.rf.mem\[7\]\[14\],26.6
_06688_,26.58
_00053_,26.56
_04038_,26.56
_07357_,26.56
soc.bspi.b2o.wbn\[1\],26.56
soc.rf.mem\[31\]\[28\],26.56
soc.rf.mem\[25\]\[3\],26.54
_04298_,26.52
_07044_,26.52
_08300_,26.52
soc.core.pc_a4\[11\],26.52
soc.rf.mem\[11\]\[28\],26.5
soc.rf.mem\[17\]\[2\],26.5
soc.rf.mem\[5\]\[8\],26.5
_05448_,26.48
_07971_,26.48
soc.cc_cntr\[25\],26.48
_05686_,26.46
_07527_,26.46
soc.rf.mem\[10\]\[2\],26.46
_04125_,26.42
soc.uart.uatransmit.rg_clock_counter\[14\],26.42
soc.bspi.b2o.wbc\[0\],26.4
soc.rf.mem\[0\]\[1\],26.4
_05535_,26.38
_06408_,26.38
soc.rf.mem\[31\]\[9\],26.38
_02070_,26.36
soc.core.xw_aot\[12\],26.36
soc.rf.mem\[16\]\[1\],26.36
soc.rf.mem\[22\]\[13\],26.36
soc.rf.mem\[23\]\[3\],26.34
_07727_,26.32
soc.rf.mem\[2\]\[27\],26.32
_03997_,26.3
_05603_,26.3
_07597_,26.3
_07633_,26.3
soc.rf.mem\[20\]\[12\],26.28
soc.rf.mem\[21\]\[27\],26.26
soc.rf.mem\[2\]\[16\],26.26
_02564_,26.24
soc.core.pf_pc4\[25\],26.24
_03531_,26.22
_03763_,26.2
_06595_,26.2
soc.core.xw_aot\[15\],26.2
soc.ir_cntr\[11\],26.195
soc.rf.mem\[13\]\[3\],26.18
soc.rf.mem\[22\]\[19\],26.18
soc.rf.mem\[23\]\[16\],26.175
_00663_,26.16
soc.ir_cntr\[5\],26.16
soc.rf.mem\[2\]\[8\],26.16
_03629_,26.14
_03711_,26.14
_04143_,26.14
_05401_,26.14
_06770_,26.14
_06929_,26.14
_07637_,26.14
soc.rf.mem\[13\]\[20\],26.14
soc.rf.mem\[2\]\[13\],26.12
_04063_,26.1
_04265_,26.1
_05203_,26.1
soc.rf.mem\[9\]\[27\],26.1
_04718_,26.08
_04762_,26.08
_03836_,26.06
soc.rf.mem\[22\]\[16\],26.06
_02122_,26.04
_04175_,26.04
soc.rf.mem\[24\]\[5\],26.04
_01730_,26.02
soc.bspi.o2b.wdt\[6\],26.02
soc.rf.mem\[25\]\[9\],26.02
soc.rf.mem\[19\]\[5\],26.01
_06482_,26
_08093_,25.98
_08309_,25.98
soc.rf.mem\[10\]\[5\],25.98
soc.rf.mem\[28\]\[16\],25.98
soc.core.pf_pc4\[13\],25.965
_04142_,25.96
_05197_,25.96
_05815_,25.96
soc.rf.mem\[12\]\[29\],25.96
soc.rf.mem\[21\]\[25\],25.96
_06434_,25.94
soc.core.pf_pcr\[19\],25.94
_07634_,25.92
soc.bspi.o2b.mbf\[0\]\[6\],25.92
_05633_,25.9
_07098_,25.9
soc.bios_dout0\[1\]\[14\],25.9
_03828_,25.88
soc.bspi.b2o.rbn\[1\],25.88
soc.rf.mem\[11\]\[3\],25.88
soc.rf.mem\[21\]\[5\],25.88
soc.rf.mem\[7\]\[11\],25.88
_05134_,25.86
soc.io_dout\[23\],25.86
_04851_,25.84
_05908_,25.84
soc.bspi.o2b.wbc\[0\],25.84
soc.rf.mem\[2\]\[4\],25.84
_01993_,25.82
_06113_,25.82
_06300_,25.82
_05520_,25.8
_06477_,25.8
soc.rf.mem\[16\]\[4\],25.8
soc.rf.mem\[16\]\[5\],25.8
soc.rf.mem\[27\]\[13\],25.78
_03790_,25.76
_04218_,25.76
_05231_,25.76
_05796_,25.76
_06363_,25.76
soc.rf.mem\[15\]\[4\],25.76
soc.rf.mem\[6\]\[21\],25.76
soc.rf.mem\[7\]\[4\],25.76
soc.rf.mem\[8\]\[7\],25.76
_04920_,25.74
_08074_,25.74
soc.rf.mem\[5\]\[12\],25.74
soc.rf.mem\[16\]\[0\],25.7
soc.rf.mem\[28\]\[19\],25.7
soc.rf.mem\[0\]\[21\],25.68
soc.rf.mem\[11\]\[1\],25.68
soc.rf.mem\[21\]\[1\],25.68
clknet_leaf_20_soc.bspi.b2o.wck,25.68
_07456_,25.66
soc.rf.mem\[13\]\[1\],25.66
_07053_,25.64
soc.core.xw_aot\[11\],25.64
_04026_,25.6
_04726_,25.6
_04870_,25.6
_06583_,25.6
soc.rf.mem\[9\]\[13\],25.6
soc.rf.mem\[9\]\[2\],25.6
clknet_leaf_96_soc.bspi.b2o.wck,25.6
soc.rf.mem\[19\]\[3\],25.58
_03151_,25.56
_05931_,25.56
_07895_,25.54
soc.rf.mem\[9\]\[11\],25.54
_05450_,25.5
_00005_,25.495
_04213_,25.48
_04896_,25.46
_03467_,25.43
_06820_,25.42
soc.rf.mem\[15\]\[9\],25.42
soc.uart.uatransmit.rg_clock_counter\[2\],25.42
soc.rf.mem\[21\]\[20\],25.4
soc.rf.mem\[30\]\[24\],25.4
soc.rf.mem\[5\]\[18\],25.4
net55,25.39
_05090_,25.38
_05519_,25.38
soc.rf.mem\[9\]\[17\],25.38
_02090_,25.36
_06495_,25.36
soc.rf.mem\[6\]\[25\],25.36
_06299_,25.34
soc.rf.mem\[24\]\[2\],25.34
clknet_leaf_203_soc.bspi.b2o.wck,25.34
_06955_,25.32
_05010_,25.3
soc.rf.mem\[31\]\[31\],25.3
soc.rf.mem\[4\]\[17\],25.3
_04610_,25.28
_04843_,25.28
_06193_,25.26
soc.rf.mem\[10\]\[1\],25.26
soc.uart.serial_out_tx,25.26
_05729_,25.24
soc.rf.mem\[20\]\[5\],25.24
soc.rf.mem\[25\]\[0\],25.24
_07950_,25.22
soc.core.pc_a4\[25\],25.22
soc.ir_cntr\[13\],25.22
soc.rf.mem\[31\]\[12\],25.22
_06320_,25.2
_06827_,25.2
soc.core.pc_a4\[13\],25.2
soc.rf.mem\[20\]\[28\],25.2
_05657_,25.18
_06502_,25.18
soc.bios_addra\[8\],25.18
soc.rf.mem\[2\]\[17\],25.18
soc.rf.mem\[14\]\[10\],25.16
soc.rf.mem\[13\]\[22\],25.14
_06710_,25.12
soc.rf.mem\[20\]\[8\],25.12
_07201_,25.1
soc.rf.mem\[27\]\[24\],25.1
_06147_,25.08
soc.rf.mem\[10\]\[16\],25.08
soc.rf.mem\[17\]\[28\],25.08
_07106_,25.06
soc.rf.mem\[6\]\[28\],25.06
clknet_leaf_130_soc.bspi.b2o.wck,25.06
_03593_,25.04
_06365_,25.04
_03627_,25.02
soc.core.mi_ad\[5\],25.02
soc.rf.mem\[11\]\[19\],25.02
soc.rf.mem\[16\]\[27\],25.02
soc.rf.mem\[22\]\[26\],25.02
_03272_,25
_06974_,25
_05315_,24.98
soc.rf.mem\[8\]\[0\],24.98
soc.rf.mem\[10\]\[28\],24.96
_04909_,24.94
_06979_,24.94
soc.rf.mem\[1\]\[5\],24.94
_06868_,24.93
soc.rf.mem\[0\]\[8\],24.92
_07622_,24.9
_03933_,24.88
_04777_,24.88
_06084_,24.88
_06116_,24.88
_06821_,24.88
soc.rf.mem\[15\]\[18\],24.88
soc.rf.mem\[19\]\[1\],24.88
soc.rf.mem\[25\]\[18\],24.88
soc.rf.mem\[30\]\[23\],24.88
soc.rf.mem\[12\]\[25\],24.86
soc.rf.mem\[4\]\[10\],24.86
_05954_,24.84
_06803_,24.84
_06839_,24.84
soc.core.pf_pc4\[30\],24.84
soc.rf.mem\[12\]\[15\],24.84
_03842_,24.82
soc.rf.mem\[23\]\[21\],24.82
soc.rf.mem\[30\]\[3\],24.82
_03446_,24.8
_04531_,24.8
_06806_,24.8
soc.rf.mem\[10\]\[29\],24.8
soc.rf.mem\[27\]\[7\],24.8
_03615_,24.78
soc.core.pf_pc4\[12\],24.78
soc.rf.mem\[12\]\[13\],24.78
soc.rf.mem\[20\]\[18\],24.78
soc.rf.mem\[20\]\[31\],24.78
soc.rf.mem\[24\]\[30\],24.78
_05111_,24.76
soc.bios_addra\[2\],24.76
soc.rf.mem\[18\]\[7\],24.74
soc.rf.mem\[10\]\[7\],24.72
soc.rf.mem\[17\]\[4\],24.72
soc.rf.mem\[18\]\[8\],24.72
_05192_,24.7
_06611_,24.7
_08041_,24.7
soc.core.xw_pc4\[11\],24.7
_03702_,24.68
_04130_,24.68
soc.rf.mem\[14\]\[2\],24.68
soc.rf.mem\[3\]\[19\],24.68
soc.rf.mem\[5\]\[29\],24.68
_00800_,24.665
soc.rf.mem\[10\]\[10\],24.64
soc.rf.mem\[25\]\[14\],24.64
_06927_,24.635
_05576_,24.62
soc.rf.mem\[13\]\[11\],24.62
soc.rf.mem\[9\]\[23\],24.62
_03653_,24.6
_05612_,24.6
soc.core.xw_pc4\[21\],24.6
soc.rf.mem\[0\]\[25\],24.6
soc.rf.mem\[29\]\[2\],24.6
_04818_,24.58
_06140_,24.58
_06362_,24.58
soc.core.pf_pc4\[14\],24.58
soc.rf.mem\[13\]\[16\],24.58
_00392_,24.57
_02205_,24.56
_05503_,24.56
soc.rf.mem\[21\]\[30\],24.54
soc.rf.mem\[26\]\[11\],24.54
_03303_,24.52
_04383_,24.52
_06586_,24.5
_06590_,24.5
_06956_,24.5
_07211_,24.5
soc.rf.mem\[1\]\[9\],24.5
soc.rf.mem\[5\]\[4\],24.5
_06950_,24.48
_03417_,24.46
_05067_,24.46
_06281_,24.46
_07251_,24.46
_07477_,24.46
soc.bspi.o2b.mbf\[1\]\[1\],24.46
soc.rf.mem\[0\]\[13\],24.46
soc.rf.mem\[12\]\[3\],24.46
soc.rf.mem\[26\]\[28\],24.46
_03638_,24.42
_06669_,24.42
_06763_,24.42
soc.bios_addra\[4\],24.42
soc.rf.mem\[26\]\[29\],24.42
soc.rf.mem\[4\]\[24\],24.4
_03819_,24.38
_06164_,24.38
soc.rf.mem\[23\]\[27\],24.38
soc.rf.mem\[24\]\[18\],24.38
_05625_,24.36
_07095_,24.36
soc.rf.mem\[15\]\[21\],24.36
soc.rf.mem\[18\]\[30\],24.36
_04547_,24.34
_04705_,24.34
_06524_,24.34
_07666_,24.34
soc.rf.mem\[30\]\[17\],24.34
_04631_,24.32
soc.rf.mem\[10\]\[22\],24.32
_03927_,24.3
_06681_,24.3
_07840_,24.3
soc.rf.mem\[6\]\[11\],24.3
_02012_,24.28
_07812_,24.28
soc.rf.mem\[21\]\[29\],24.28
soc.rf.mem\[27\]\[19\],24.28
_06312_,24.26
_06617_,24.26
_06860_,24.26
soc.rf.mem\[5\]\[19\],24.26
soc.rf.mem\[18\]\[12\],24.24
soc.rf.mem\[24\]\[1\],24.24
_05464_,24.22
soc.rf.mem\[10\]\[12\],24.22
_03438_,24.2
_05269_,24.2
_05632_,24.2
soc.rf.mem\[20\]\[27\],24.2
_04771_,24.18
_02880_,24.16
_05571_,24.16
_02431_,24.14
soc.core.md_we\[2\],24.14
_07586_,24.12
soc.rf.mem\[29\]\[14\],24.12
_02290_,24.08
_07906_,24.08
soc.rf.mem\[14\]\[3\],24.08
soc.rf.mem\[17\]\[3\],24.08
soc.rf.mem\[4\]\[15\],24.08
_05127_,24.06
_07919_,24.06
_03310_,24.04
_05987_,24.04
soc.rf.mem\[15\]\[6\],24.04
soc.rf.mem\[25\]\[21\],24.04
_00093_,24
_02895_,24
_03229_,24
_04770_,24
_05684_,24
_08373_,24
_02109_,23.96
_04245_,23.96
_04982_,23.96
_06203_,23.96
_06324_,23.96
_07064_,23.96
_07493_,23.96
soc.bios_addra\[3\],23.96
soc.rf.mem\[25\]\[16\],23.94
soc.rf.mem\[2\]\[15\],23.94
_04719_,23.92
_07481_,23.92
soc.rf.mem\[24\]\[25\],23.92
soc.rf.mem\[6\]\[29\],23.92
_04458_,23.9
_04792_,23.9
_05653_,23.9
soc.rf.mem\[20\]\[30\],23.9
soc.rf.mem\[4\]\[14\],23.9
_01237_,23.88
_03928_,23.88
soc.rf.mem\[21\]\[9\],23.86
soc.rf.mem\[5\]\[3\],23.86
_06190_,23.85
_03523_,23.84
_04059_,23.84
_05035_,23.84
soc.rf.mem\[23\]\[14\],23.84
soc.rf.mem\[27\]\[4\],23.84
soc.rf.mem\[6\]\[7\],23.84
soc.rf.mem\[9\]\[7\],23.84
soc.bspi.bif.scs\[0\],23.825
soc.rf.mem\[25\]\[20\],23.82
_03735_,23.8
_05553_,23.8
_05943_,23.8
_06321_,23.8
_04231_,23.78
_06807_,23.78
soc.rf.mem\[23\]\[0\],23.78
_03116_,23.76
soc.rf.mem\[10\]\[15\],23.76
soc.rf.mem\[5\]\[15\],23.76
soc.rf.mem\[20\]\[29\],23.74
_06283_,23.72
_07952_,23.72
_02681_,23.7
_05379_,23.7
soc.rf.mem\[13\]\[26\],23.7
soc.rf.mem\[23\]\[26\],23.7
_07990_,23.68
soc.core.xw_aot\[14\],23.68
_08048_,23.66
soc.rf.mem\[22\]\[31\],23.66
_03717_,23.64
_05702_,23.64
_05666_,23.62
_02186_,23.6
_04931_,23.58
_06576_,23.58
_07645_,23.58
_06550_,23.56
_07807_,23.56
soc.rf.mem\[16\]\[21\],23.56
_03731_,23.54
_04248_,23.54
soc.rf.mem\[21\]\[14\],23.54
soc.rf.mem\[27\]\[0\],23.54
soc.rf.mem\[8\]\[23\],23.54
_01282_,23.525
_01923_,23.52
_05875_,23.52
soc.rf.mem\[12\]\[21\],23.52
soc.rf.mem\[1\]\[12\],23.52
soc.rf.mem\[24\]\[3\],23.52
soc.rf.mem\[4\]\[16\],23.52
_06722_,23.5
_06728_,23.48
soc.rf.mem\[19\]\[9\],23.48
soc.rf.mem\[3\]\[4\],23.48
soc.rf.mem\[6\]\[16\],23.48
_02448_,23.46
_04704_,23.46
_04796_,23.46
soc.bspi.o2b.mbf\[1\]\[7\],23.46
_02688_,23.44
_03983_,23.44
_07405_,23.44
_04146_,23.42
_04727_,23.42
_05136_,23.42
_07421_,23.42
soc.bspi.b2o.mbf\[0\]\[4\],23.42
soc.uart.data_out\[6\],23.42
_02001_,23.38
_04489_,23.38
_07383_,23.38
soc.cc_cntr\[29\],23.36
_03336_,23.34
_06992_,23.34
